id,attn1,attn2,practice_sim_1,practice_sim_2,practice_sim_3,practice_sim_4,pair,rating_num,order,q1,q2,q1_program,q2_program,q1_standard,q2_standard,similarity,dist_tree,sim_text,sim_text_standard,intersecting_functions12,intersecting_functions21,intersecting_arguments12,intersecting_arguments21,intersecting_all12,intersecting_all21
90,1,1,1,5,3,2,73,2,21,Does the red monster have the same head as the purple monster?,How many monsters have one leg?,(== (shape r) (shape p)),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),Is the red monster's head the same shape as the purple monster's head?,How many monsters have one leg?,2,11,0.48300307989120483,0.4628910720348358,0.2,0.5,0.5,1,0.3333333333333333,0.75
90,1,1,1,5,3,2,58,3,12,Does the purple one have one leg?,How many monsters have square heads?,(== (legs p) 1),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),Does the purple monster have one leg?,How many monsters have a square head?,2,11,0.23167628049850464,0.5023806095123291,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
90,1,1,1,5,3,2,7,4,12,Do most of the monsters in the box have square or round heads?,Does the blue monster have a square head?,(> (++ (map (lambda x0 (== (shape x0) Square)) (set b r p))) (++ (map (lambda x0 (== (shape x0) Circle)) (set b r p)))),(== (shape b) Square),Are there more monsters with square heads or circle heads?,Does the blue monster have a square head?,4,22,0.733221173286438,0.7524884939193726,1,0.3333333333333333,1,0.4,1,0.36363636363636365
90,1,1,1,5,3,2,46,5,12,Is there any monster with more than one leg?,Does the monster with the square head have two three or one leg?,(any (map (lambda x0 (> (legs x0) 1)) (set b r p))),(legs b),Do any of the monsters have more than one leg?,How many legs does the blue monster have?,4,11,0.7928293943405151,0.7664248943328857,1,0.2,1,0.25,1,0.2222222222222222
90,1,1,1,5,3,2,51,6,12,What is the shape of the red monster's head?,Does the purple monster have the same legs and head as the red monster?,(shape r),(and (== (legs p) (legs r)) (== (shape p) (shape r))),What shape is the red monster's head?,Does the purple monster have the same number of legs and head shape as the red monster?,3,9,0.732853889465332,0.7585862278938293,0.25,1,0.5,1,0.3333333333333333,1
90,1,1,1,5,3,2,91,7,12,Do all the monsters have the same shape head?,Is the red one circle?,(=== (map (lambda x0 (shape x0)) (set b r p))),(== (shape r) Circle),Do all the monsters have the same head shape?,Does the red monster have a circle head?,1,9,0.328628808259964,0.7066839933395386,0.5,0.25,0.5,0.3333333333333333,0.5,0.2857142857142857
90,1,1,1,5,3,2,60,8,12,Does any of them have two legs?,How many legs does the purple monster have?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(legs p),Do any of the monsters have two legs?,How many legs does the purple monster have?,4,11,0.571934700012207,0.7515751123428345,1,0.2,1,0.25,1,0.2222222222222222
90,1,1,1,5,3,2,31,9,21,How many monsters have a square head?,What kind of head does the purple monster have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape p),How many monsters have a square head?,What shape is the purple monster's head?,4,11,0.6901223659515381,0.7084317803382874,1,0.2,1,0.25,1,0.2222222222222222
90,1,1,1,5,3,2,68,10,21,Does any of the monsters have a square head?,Are all the heads the same?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),Do any of the monsters have a square head?,Do all the monsters have the same head shape?,3,3,0.5117130279541016,0.8512132167816162,0.75,0.6,1,0.75,0.8571428571428571,0.6666666666666666
90,1,1,1,5,3,2,29,11,12,How many monsters have circle heads?,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,4,0,0.8381568789482117,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
90,1,1,1,5,3,2,49,12,21,How many square heads?,What shape is the red monster's head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,3,11,0.4723742604255676,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
90,1,1,1,5,3,2,64,13,21,How many monsters have one leg?,How many monsters in the box have a round head?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many monsters have one leg?,How many monsters have a circle head?,1,2,0.6463034152984619,0.6764651536941528,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
90,1,1,1,5,3,2,53,14,21,What is total number of legs between the blue and purple monster?,What shape is the purple monster's head?,(+ (legs b) (legs p)),(shape p),How many legs do the blue and purple monsters have combined?,What shape is the purple monster's head?,1,4,0.6290021538734436,0.613262414932251,0,0,1,0.5,0.5,0.25
90,1,1,1,5,3,2,28,15,21,How many legs does the purple monster have?,Does the blue monster have a circle head?,(legs p),(== (shape b) Circle),How many legs does the purple monster have?,Does the blue monster have a circle head?,1,3,0.5574324131011963,0.5574324131011963,0,0,0,0,0,0
91,1,1,1,2,6,4,97,1,21,How many legs does the purple monster have?,What head does a red monster have?,(legs p),(shape r),How many legs does the purple monster have?,What shape is the red monster's head?,4,1,0.592643678188324,0.5984600782394409,0,0,0,0,0,0
91,1,1,1,2,6,4,52,2,12,How many legs does the purple monster have?,Do the red and blue monster's have the same shape head as the purple monster?,(legs p),(=== (map (lambda x0 (shape x0)) (set b r p))),How many legs does the purple monster have?,Do all the monsters have the same head shape?,2,9,0.5989721417427063,0.46998822689056396,0,0,0.3333333333333333,1,0.14285714285714285,0.5
91,1,1,1,2,6,4,98,3,21,How many monsters have a circle head with more than one leg?,Does the red monster have three legs?,(++ (map (lambda x0 (and (> (legs x0) 1) (== (shape x0) Circle))) (set b r p))),(== (legs r) 3),How many monsters have more than one leg and a circle head?,Does the red monster have three legs?,2,15,0.7038872241973877,0.7188488841056824,1,0.25,0.5,0.2,0.75,0.23076923076923078
91,1,1,1,2,6,4,71,4,21,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,6,0,0.9692419767379761,0.9957899451255798,1,1,1,1,1,1
91,1,1,1,2,6,4,9,5,12,Does the red monster have a square head?,Do the monsters all have one leg?,(== (shape r) Square),(all (map (lambda x0 (== (legs x0) 1)) (set b r p))),Does the red monster have a square head?,Do all the monsters have one leg?,2,11,0.5580717325210571,0.5599706172943115,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
91,1,1,1,2,6,4,15,6,21,Does the red monster have three legs?,Do the blue and purple monsters have the same shape head as the red monster?,(== (legs r) 3),(=== (map (lambda x0 (shape x0)) (set b r p))),Does the red monster have three legs?,Do all the monsters have the same head shape?,2,10,0.6008732318878174,0.5317307710647583,0,0,0.3333333333333333,0.5,0.14285714285714285,0.25
91,1,1,1,2,6,4,90,7,12,How many legs of the purple monster?,How many legs are there combined together?,(legs p),(++ (map (lambda x0 (legs x0)) (set b r p))),How many legs does the purple monster have?,How many legs do all the monsters have combined together?,4,9,0.5487168431282043,0.7946264743804932,0.25,1,0.3333333333333333,1,0.2857142857142857,1
91,1,1,1,2,6,4,5,8,21,What's the blue monster head shape?,How many monsters have square heads?,(shape b),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),What shape is the blue monster's head?,How many monsters have a square head?,4,11,0.6543617248535156,0.7162408232688904,0.2,1,0.25,1,0.2222222222222222,1
91,1,1,1,2,6,4,37,9,12,Do the blue and purple monsters have more than one leg?,Does the purple monster have three legs?,(and (> (legs b) 1) (> (legs p) 1)),(== (legs p) 3),Do the blue monster and the purple monster both have more than one leg?,Does the purple monster have three legs?,5,6,0.8285225629806519,0.8423173427581787,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
91,1,1,1,2,6,4,62,10,21,How many have square heads?,Does the red or blue monster also have a square head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(or (== (shape r) Square) (== (shape b) Square)),How many monsters have a square head?,Does either the red monster or the blue monster have a square head?,4,9,0.6415953040122986,0.8095049858093262,0.6666666666666666,0.4,1,0.75,0.8333333333333334,0.5555555555555556
91,1,1,1,2,6,4,88,11,21,What is the shape of the red monster's head?,Does the red monster have three legs?,(shape r),(== (legs r) 3),What shape is the red monster's head?,Does the red monster have three legs?,2,3,0.6911848187446594,0.705772876739502,0,0,0.5,1,0.25,0.5
91,1,1,1,2,6,4,1,12,21,How many legs does purple have?,How many monsters have one foots?,(legs p),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),How many legs does the purple monster have?,How many monsters have one leg?,4,11,0.5326904058456421,0.8165104389190674,0.2,1,0.25,1,0.2222222222222222,1
91,1,1,1,2,6,4,69,13,21,Does the purple monster have two legs?,How many legs do all the monsters have combined?,(== (legs p) 2),(++ (map (lambda x0 (legs x0)) (set b r p))),Does the purple monster have two legs?,How many legs do all the monsters have combined together?,3,9,0.7303376793861389,0.7196745276451111,0.25,0.5,0.3333333333333333,0.5,0.2857142857142857,0.5
91,1,1,1,2,6,4,82,14,12,Is the red monster's head a square or a circle?,How many legs do the monsters have combined?,(shape r),(++ (map (lambda x0 (legs x0)) (set b r p))),What shape is the red monster's head?,How many legs do all the monsters have combined together?,2,9,0.5257618427276611,0.5001871585845947,0,0,0.3333333333333333,1,0.14285714285714285,0.5
91,1,1,1,2,6,4,14,15,21,The blue monster have the square?,Does the purple monster have two legs?,(== (shape b) Square),(== (legs p) 2),Does the blue monster have a square head?,Does the purple monster have two legs?,3,2,0.6452778577804565,0.6652539968490601,0.5,0.5,0,0,0.25,0.25
92,1,1,1,1,5,4,32,1,21,How many legs do they have combined?,Is the purple monster's head the same shape as the blue's head?,(++ (map (lambda x0 (legs x0)) (set b r p))),(== (shape p) (shape b)),How many legs do all the monsters have combined together?,Is the purple monster's head the same shape as the blue monster's head?,1,9,0.1901092678308487,0.4646107256412506,0,0,1,0.6666666666666666,0.5,0.2857142857142857
92,1,1,1,1,5,4,99,2,21,How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,(legs r),(== (legs r) (legs b)),How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,4,3,0.8692526817321777,0.8692526817321777,0.5,1,0.5,1,0.5,1
92,1,1,1,1,5,4,46,3,21,Is there any monster with more than one leg?,Does the monster with the square head have two three or one leg?,(any (map (lambda x0 (> (legs x0) 1)) (set b r p))),(legs b),Do any of the monsters have more than one leg?,How many legs does the blue monster have?,2,11,0.7928293943405151,0.7664248943328857,1,0.2,1,0.25,1,0.2222222222222222
92,1,1,1,1,5,4,43,4,21,What shape is the purple monsters head?,Which shape is the blue monster's head?,(shape p),(shape b),What shape is the purple monster's head?,What shape is the blue monster's head?,5,0,0.8560779094696045,0.8917962312698364,1,1,0,0,0.5,0.5
92,1,1,1,1,5,4,37,5,12,Do the blue and purple monsters have more than one leg?,Does the purple monster have three legs?,(and (> (legs b) 1) (> (legs p) 1)),(== (legs p) 3),Do the blue monster and the purple monster both have more than one leg?,Does the purple monster have three legs?,4,6,0.8285225629806519,0.8423173427581787,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
92,1,1,1,1,5,4,83,6,12,How many monsters have two legs?,Are the red and purple the same head shape?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(== (shape r) (shape p)),How many monsters have two legs?,Is the red monster's head the same shape as the purple monster's head?,1,11,0.2602037191390991,0.4900911748409271,0.5,0.2,1,0.5,0.75,0.3333333333333333
92,1,1,1,1,5,4,86,7,21,Is the purple monster the only one with a square head?,What shape does the red head have?,(and (and (== (shape r) Circle) (== (shape b) Circle)) (== (shape p) Square)),(shape r),"Does the red monster have a circle head, the blue monster have a circle head, and the purple monster have a square head?",What shape is the red monster's head?,2,12,0.5657765865325928,0.7691590785980225,1,0.3333333333333333,1,0.2,1,0.25
92,1,1,1,1,5,4,28,8,12,How many legs does the purple monster have?,Does the blue monster have a circle head?,(legs p),(== (shape b) Circle),How many legs does the purple monster have?,Does the blue monster have a circle head?,1,3,0.5574324131011963,0.5574324131011963,0,0,0,0,0,0
92,1,1,1,1,5,4,66,9,21,Does any of the monsters have circle heads?,Does they all have the same number of legs?,(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),Do any of the monsters have a circle head?,Do all the monsters have the same number of legs?,1,4,0.33141040802001953,0.5826675891876221,0.5,0.4,1,0.75,0.7142857142857143,0.5555555555555556
92,1,1,1,1,5,4,6,10,21,What's the red color's head?,How many monsters have a circle head?,(shape r),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),What shape is the red monster's head?,How many monsters have a circle head?,1,11,0.40164169669151306,0.6957435011863708,0.2,1,0.25,1,0.2222222222222222,1
92,1,1,1,1,5,4,7,11,12,Do most of the monsters in the box have square or round heads?,Does the blue monster have a square head?,(> (++ (map (lambda x0 (== (shape x0) Square)) (set b r p))) (++ (map (lambda x0 (== (shape x0) Circle)) (set b r p)))),(== (shape b) Square),Are there more monsters with square heads or circle heads?,Does the blue monster have a square head?,2,22,0.733221173286438,0.7524884939193726,1,0.3333333333333333,1,0.4,1,0.36363636363636365
92,1,1,1,1,5,4,75,12,21,Do the red and blue monsters have the same shape of the head?,Do any of the monsters have three legs?,(== (shape r) (shape b)),(any (map (lambda x0 (== (legs x0) 3)) (set b r p))),Is the red monster's head the same shape as the blue monster's head?,Do any of the monsters have three legs?,1,11,0.5757028460502625,0.5216038823127747,0.2,0.5,0.5,1,0.3333333333333333,0.75
92,1,1,1,1,5,4,44,13,12,How many legs does the blue one have?,How many legs does the blue monster have?,(legs b),(legs b),How many legs does the blue monster have?,How many legs does the blue monster have?,6,0,0.8491014838218689,1,1,1,1,1,1,1
